text,label,language,label_name,text_len,word_count
இரகசியம் வெளியாயிற்று: turmeric 14 நாளில் COVID-19-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 100 மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! deep state plot உண்மையானது!,1,ta,FAKE,213,22
"Researchers at Oxford published findings in NEJM showing that improved accuracy. The study, conducted over 5 years with 10,000 participants, concludes that diet is key. Peer reviewers praised the methodology.",0,en,REAL,208,30
"WHO நிறுவனம் இன்று அறிவித்தது: tax reform January 1 முதல் நடைமுறைக்கு வரும். 7 நாள் ஆலோசனைக்குப் பிறகு அதிகாரிகள் இந்த முடிவை உறுதிப்படுத்தினர். senior official தெரிவிக்கும் வகையில், இந்த நடவடிக்கை boost employment என்று எதிர்பார்க்கப்படுகிறது.",0,ta,REAL,244,29
அதிர்ச்சி செய்தி: a tech billionaire இரகசியமாக betrays nation! அரசு vaccines பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! Reuters இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,199,23
LEAKED: classified file REVEALS that WEF plans to censor internet by 2026! Insiders FLEE for their lives! 100% of population at RISK! They are COMING for your freedom of speech! RESIST now!,1,en,FAKE,189,32
"The USA government approved a $1,000 billion budget for defence. The plan, reviewed by expert panel, aims to boost GDP by 7% by 2025. Opposition parties offered mixed responses.",0,en,REAL,177,29
அதிர்ச்சி செய்தி: a major politician இரகசியமாக funds terror groups! அரசு 5G towers பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! senior official இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,213,26
ALERT: the opposition leader caught lying under oath on camera — VIDEO PROOF! Deep state PANICKING! Over 10 million million patriots DEMAND justice! Japan is FALLING because of elites! RT if you AGREE! Share EVERYWHERE!,1,en,FAKE,219,35
ALERT: the opposition leader caught lying under oath on camera — VIDEO PROOF! Deep state PANICKING! Over 45 million patriots DEMAND justice! India is FALLING because of elites! RT if you AGREE! Share EVERYWHERE!,1,en,FAKE,211,34
Apple நிறுவனம் disappointing காலாண்டு வருவாய் அறிவித்ததால் Tuesday அன்று சந்தை fell. Goldman Sachs பகுப்பாய்வாளர்கள் 2027 கணிப்பை 7.5% ஆக திருத்தினர்.,0,ta,REAL,150,18
Kolkata reported 12 new cases of cholera on Thursday. Health authorities have deployed medical teams to manage the situation. Officials urge residents to get vaccinated.,0,en,REAL,169,25
"இரகசியம் வெளியாயிற்று: lemon water 7 நாளில் influenza-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 500,000 மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! deep state plot உண்மையானது!",1,ta,FAKE,220,23
கசிந்த ஆவணம்: WHO 2025-ல் control food supply திட்டமிடுகிறது! உள்நாட்டு தகவலாளர்கள் உயிருக்கு பயந்து ஓடுகின்றனர்! மக்களுக்கு freedom of speech ஆபத்தில் உள்ளது! SHARE செய்யுங்கள்!,1,ta,FAKE,178,21
"இரகசியம் வெளியாயிற்று: lemon water 90 நாளில் cholera-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 500,000 மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! Big Pharma cover-up உண்மையானது!",1,ta,FAKE,223,23
Apple நிறுவனம் strong காலாண்டு வருவாய் அறிவித்ததால் Thursday அன்று சந்தை surged. Morgan Stanley பகுப்பாய்வாளர்கள் 2030 கணிப்பை 6.3% ஆக திருத்தினர்.,0,ta,REAL,147,18
Reliance நிறுவனம் strong காலாண்டு வருவாய் அறிவித்ததால் Thursday அன்று சந்தை fell. Citi பகுப்பாய்வாளர்கள் 2035 கணிப்பை 7.5% ஆக திருத்தினர்.,0,ta,REAL,138,17
"The WHO announced today that vaccine mandate will take effect from June 30. Officials confirmed the decision after 90 days of deliberation. The measure is expected to cut emissions, according to ministry spokesperson.",0,en,REAL,217,33
"அம்பலம்: a senior minister கேமராவில் accepting bribe பிடிக்கப்பட்டனர்! 2,300 லட்சம் மக்கள் நீதி கோருகின்றனர்! Japan foreign agents காரணமாக நலிவடைகிறது! உடனே பகிருங்கள்!",1,ta,FAKE,168,20
"Stock markets dipped on Monday as Reliance reported disappointing quarterly earnings. Analysts at JPMorgan revised their 2027 forecast to 6.3%, citing cost pressures.",0,en,REAL,166,23
"EXCLUSIVE: Scientists DISCOVER that coconut oil CURES dengue in just 60 days! Big Pharma DOESN'T want you to know! 2,300 doctors SILENCED for revealing this! WAKE UP! The New World Order is REAL!",1,en,FAKE,195,33
"The IMF announced today that new trade agreement will take effect from December 1. Officials confirmed the decision after 90 days of deliberation. The measure is expected to improve healthcare, according to Reuters.",0,en,REAL,215,33
"The SEBI announced today that climate policy will take effect from December 1. Officials confirmed the decision after 21 days of deliberation. The measure is expected to boost employment, according to senior official.",0,en,REAL,217,33
கசிந்த ஆவணம்: deep state 2035-ல் microchip citizens திட்டமிடுகிறது! உள்நாட்டு தகவலாளர்கள் உயிருக்கு பயந்து ஓடுகின்றனர்! மக்களுக்கு freedom of speech ஆபத்தில் உள்ளது! SHARE செய்யுங்கள்!,1,ta,FAKE,184,21
Bengaluru reported 45 new cases of cholera on Friday. Health authorities have deployed vaccines to manage the situation. Officials urge residents to stay home.,0,en,REAL,159,24
"Stock markets plunged on Friday as Reliance reported mixed quarterly earnings. Analysts at ICICI revised their 2027 forecast to 6.3%, citing strong demand.",0,en,REAL,155,23
